Date,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
2015-11-24,34,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,21,20,41
2015-11-24,34,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,53,50,103
2013-12-21,20,Youth (<25),M,France,Loiret,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,59,48,107
2015-12-21,20,Youth (<25),M,France,Loiret,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,64,52,116
2013-12-14,20,Youth (<25),F,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,17,12,29
2013-12-14,20,Youth (<25),F,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,34,24,58
2015-12-14,20,Youth (<25),F,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,11,8,19
2015-12-14,20,Youth (<25),F,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,31,22,53
2013-12-09,20,Youth (<25),M,France,Yveline,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,34,38,72
2015-12-09,20,Youth (<25),M,France,Yveline,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,34,38,72
2015-12-09,20,Youth (<25),M,France,Yveline,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,38,42,80
2013-12-12,22,Youth (<25),M,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,40,38,78
2015-12-12,22,Youth (<25),M,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,44,42,86
2015-12-12,22,Youth (<25),M,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,34,32,66
2014-04-19,42,Adults (35-64),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Road Bottle Cage,15,3,9,66,45,111
2014-04-19,42,Adults (35-64),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Road Bottle Cage,28,3,9,123,84,207
2016-04-19,42,Adults (35-64),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Road Bottle Cage,15,3,9,66,45,111
2016-04-19,42,Adults (35-64),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Road Bottle Cage,27,3,9,118,81,199
2014-01-28,36,Adults (35-64),M,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,31,26,57
2014-01-28,36,Adults (35-64),M,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,63,54,117
2016-01-28,36,Adults (35-64),M,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,33,28,61
2016-01-28,36,Adults (35-64),M,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,66,56,122
2014-01-21,36,Adults (35-64),F,France,Garonne (Haute),Accessories,Bottles and Cages,Mountain Bottle Cage,8,4,10,43,32,75
2016-01-21,36,Adults (35-64),F,France,Garonne (Haute),Accessories,Bottles and Cages,Mountain Bottle Cage,5,4,10,27,20,47
2014-02-14,27,Young Adults (25-34),F,France,Charente-Maritime,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,9,6,15
2014-02-14,27,Young Adults (25-34),F,France,Charente-Maritime,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,49,34,83
2016-02-14,27,Young Adults (25-34),F,France,Charente-Maritime,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25
2016-02-14,27,Young Adults (25-34),F,France,Charente-Maritime,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,49,34,83
2013-10-30,52,Adults (35-64),M,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,11,8,19
2015-10-30,52,Adults (35-64),M,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,8,6,14
2013-09-10,51,Adults (35-64),F,France,Garonne (Haute),Accessories,Bottles and Cages,Mountain Bottle Cage,16,4,10,86,64,150
2015-09-10,51,Adults (35-64),F,France,Garonne (Haute),Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,76,56,132
2013-10-27,43,Adults (35-64),M,France,Val d'Oise,Accessories,Bottles and Cages,Road Bottle Cage,26,3,9,107,78,185
2013-10-27,43,Adults (35-64),M,France,Val d'Oise,Accessories,Bottles and Cages,Road Bottle Cage,18,3,9,74,54,128
2015-10-27,43,Adults (35-64),M,France,Val d'Oise,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,103,75,178
2015-10-27,43,Adults (35-64),M,France,Val d'Oise,Accessories,Bottles and Cages,Road Bottle Cage,16,3,9,66,48,114
2013-11-02,43,Adults (35-64),M,France,Val d'Oise,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,95,69,164
2013-11-02,43,Adults (35-64),M,France,Val d'Oise,Accessories,Bottles and Cages,Road Bottle Cage,4,3,9,16,12,28
2015-11-02,43,Adults (35-64),M,France,Val d'Oise,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,82,60,142
2015-11-02,43,Adults (35-64),M,France,Val d'Oise,Accessories,Bottles and Cages,Road Bottle Cage,5,3,9,21,15,36
2013-10-06,43,Adults (35-64),F,France,Moselle,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,46,38,84
2013-10-06,43,Adults (35-64),F,France,Moselle,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,10,8,18
2015-10-06,43,Adults (35-64),F,France,Moselle,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,46,38,84
2015-10-06,43,Adults (35-64),F,France,Moselle,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,10,8,18
2013-11-13,43,Adults (35-64),F,France,Moselle,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,2,2,4
2015-11-13,43,Adults (35-64),F,France,Moselle,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,5,4,9
2013-09-02,46,Adults (35-64),F,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,31,22,53
2013-09-02,46,Adults (35-64),F,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,78,56,134
2015-09-02,46,Adults (35-64),F,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,34,24,58
2015-09-02,46,Adults (35-64),F,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,73,52,125
2013-11-23,46,Adults (35-64),F,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,42,30,72
2013-11-23,46,Adults (35-64),F,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,36,26,62
2015-11-23,46,Adults (35-64),F,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,42,30,72
2015-11-23,46,Adults (35-64),F,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,28,20,48
2014-05-24,46,Adults (35-64),F,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,48,34,82
2016-05-24,46,Adults (35-64),F,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,50,36,86
2016-05-24,46,Adults (35-64),F,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,48,34,82
2013-09-19,46,Adults (35-64),M,France,Hauts de Seine,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,107,60,167
2013-09-19,46,Adults (35-64),M,France,Hauts de Seine,Accessories,Bottles and Cages,Road Bottle Cage,5,3,9,27,15,42
2015-09-19,46,Adults (35-64),M,France,Hauts de Seine,Accessories,Bottles and Cages,Road Bottle Cage,22,3,9,118,66,184
2015-09-19,46,Adults (35-64),M,France,Hauts de Seine,Accessories,Bottles and Cages,Road Bottle Cage,2,3,9,11,6,17
2013-12-07,49,Adults (35-64),M,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,7,6,13
2013-12-07,49,Adults (35-64),M,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,66,56,122
2015-12-07,49,Adults (35-64),M,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,2,2,4
2015-12-07,49,Adults (35-64),M,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,71,60,131
2014-04-25,49,Adults (35-64),M,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,14,12,26
2016-04-25,49,Adults (35-64),M,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,16,14,30
2014-02-18,23,Youth (<25),M,France,Yveline,Accessories,Bottles and Cages,Road Bottle Cage,7,3,9,27,21,48
2014-02-18,23,Youth (<25),M,France,Yveline,Accessories,Bottles and Cages,Road Bottle Cage,27,3,9,104,81,185
2016-02-18,23,Youth (<25),M,France,Yveline,Accessories,Bottles and Cages,Road Bottle Cage,9,3,9,35,27,62
2016-02-18,23,Youth (<25),M,France,Yveline,Accessories,Bottles and Cages,Road Bottle Cage,27,3,9,104,81,185
2013-09-09,31,Young Adults (25-34),M,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,78,56,134
2015-09-09,31,Young Adults (25-34),M,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,81,58,139
2013-09-21,31,Young Adults (25-34),M,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,53,38,91
2015-09-21,31,Young Adults (25-34),M,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,45,32,77
2013-07-21,31,Young Adults (25-34),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,11,10,21
2013-07-21,31,Young Adults (25-34),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,53,50,103
2015-07-21,31,Young Adults (25-34),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,15,14,29
2015-07-21,31,Young Adults (25-34),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,50,48,98
2013-09-19,31,Young Adults (25-34),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,61,58,119
2015-09-19,31,Young Adults (25-34),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,55,52,107
2014-01-10,31,Young Adults (25-34),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,46,44,90
2016-01-10,31,Young Adults (25-34),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,46,44,90
2014-04-24,33,Young Adults (25-34),F,France,Yveline,Accessories,Bottles and Cages,Mountain Bottle Cage,3,4,10,11,12,23
2014-04-24,33,Young Adults (25-34),F,France,Yveline,Accessories,Bottles and Cages,Mountain Bottle Cage,22,4,10,79,88,167
2016-04-24,33,Young Adults (25-34),F,France,Yveline,Accessories,Bottles and Cages,Mountain Bottle Cage,1,4,10,4,4,8
2016-04-24,33,Young Adults (25-34),F,France,Yveline,Accessories,Bottles and Cages,Mountain Bottle Cage,21,4,10,76,84,160
2013-11-12,59,Adults (35-64),F,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,56,42,98
2015-11-12,59,Adults (35-64),F,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,50,38,88
2014-03-06,58,Adults (35-64),M,France,Nord,Accessories,Bottles and Cages,Mountain Bottle Cage,18,4,10,85,72,157
2014-03-06,58,Adults (35-64),M,France,Nord,Accessories,Bottles and Cages,Mountain Bottle Cage,16,4,10,75,64,139
2016-03-06,58,Adults (35-64),M,France,Nord,Accessories,Bottles and Cages,Mountain Bottle Cage,17,4,10,80,68,148
2016-03-06,58,Adults (35-64),M,France,Nord,Accessories,Bottles and Cages,Mountain Bottle Cage,18,4,10,85,72,157
2013-11-08,57,Adults (35-64),M,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,29,22,51
2013-11-08,57,Adults (35-64),M,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,37,28,65
2015-11-08,57,Adults (35-64),M,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,24,18,42
2015-11-08,57,Adults (35-64),M,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,34,26,60
2014-04-15,56,Adults (35-64),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Mountain Bottle Cage,13,4,10,55,52,107
2014-04-15,56,Adults (35-64),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Mountain Bottle Cage,20,4,10,84,80,164
2016-04-15,56,Adults (35-64),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Mountain Bottle Cage,12,4,10,50,48,98
2016-04-15,56,Adults (35-64),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Mountain Bottle Cage,20,4,10,84,80,164
2013-09-15,56,Adults (35-64),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,48,46,94
2013-09-15,56,Adults (35-64),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,23,22,45
2015-09-15,56,Adults (35-64),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,48,46,94
2015-09-15,56,Adults (35-64),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,23,22,45
2014-04-07,55,Adults (35-64),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,63,60,123
2014-04-07,55,Adults (35-64),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,17,16,33
2016-04-07,55,Adults (35-64),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,59,56,115
2016-04-07,55,Adults (35-64),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,17,16,33
2013-09-15,27,Young Adults (25-34),M,France,Yveline,Accessories,Bottles and Cages,Mountain Bottle Cage,11,4,10,40,44,84
2015-09-15,27,Young Adults (25-34),M,France,Yveline,Accessories,Bottles and Cages,Mountain Bottle Cage,13,4,10,47,52,99
2015-09-15,27,Young Adults (25-34),M,France,Yveline,Accessories,Bottles and Cages,Mountain Bottle Cage,9,4,10,32,36,68
2014-04-23,27,Young Adults (25-34),M,France,Yveline,Accessories,Bottles and Cages,Mountain Bottle Cage,5,4,10,18,20,38
2016-04-23,27,Young Adults (25-34),M,France,Yveline,Accessories,Bottles and Cages,Mountain Bottle Cage,2,4,10,7,8,15
2014-06-25,27,Young Adults (25-34),M,France,Yveline,Accessories,Bottles and Cages,Mountain Bottle Cage,16,4,10,58,64,122
2014-06-25,27,Young Adults (25-34),M,France,Yveline,Accessories,Bottles and Cages,Mountain Bottle Cage,30,4,10,108,120,228
2016-06-25,27,Young Adults (25-34),M,France,Yveline,Accessories,Bottles and Cages,Mountain Bottle Cage,13,4,10,47,52,99
2016-06-25,27,Young Adults (25-34),M,France,Yveline,Accessories,Bottles and Cages,Mountain Bottle Cage,31,4,10,112,124,236
2014-04-22,28,Young Adults (25-34),F,France,Seine et Marne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,15,14,29
2014-04-22,28,Young Adults (25-34),F,France,Seine et Marne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,32,30,62
2016-04-22,28,Young Adults (25-34),F,France,Seine et Marne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,8,8,16
2016-04-22,28,Young Adults (25-34),F,France,Seine et Marne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,29,28,57
2014-05-17,28,Young Adults (25-34),F,France,Seine et Marne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,46,44,90
2016-05-17,28,Young Adults (25-34),F,France,Seine et Marne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,44,42,86
2016-05-17,28,Young Adults (25-34),F,France,Seine et Marne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,48,46,94
2014-05-21,28,Young Adults (25-34),F,France,Seine et Marne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,19,18,37
2014-05-21,28,Young Adults (25-34),F,France,Seine et Marne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,6,6,12
2016-05-21,28,Young Adults (25-34),F,France,Seine et Marne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,19,18,37
2016-05-21,28,Young Adults (25-34),F,France,Seine et Marne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,4,4,8
2014-03-25,28,Young Adults (25-34),M,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,38,36,74
2016-03-25,28,Young Adults (25-34),M,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,36,34,70
2014-03-07,45,Adults (35-64),F,France,Garonne (Haute),Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,11,8,19
2014-03-07,45,Adults (35-64),F,France,Garonne (Haute),Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,16,12,28
2016-03-07,45,Adults (35-64),F,France,Garonne (Haute),Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,5,4,9
2016-03-07,45,Adults (35-64),F,France,Garonne (Haute),Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,11,8,19
2014-01-08,29,Young Adults (25-34),M,France,Garonne (Haute),Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,78,58,136
2014-01-08,29,Young Adults (25-34),M,France,Garonne (Haute),Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,32,24,56
2016-01-08,29,Young Adults (25-34),M,France,Garonne (Haute),Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,73,54,127
2016-01-08,29,Young Adults (25-34),M,France,Garonne (Haute),Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,30,22,52
2013-12-19,48,Adults (35-64),M,France,Hauts de Seine,Accessories,Bottles and Cages,Road Bottle Cage,27,3,9,145,81,226
2013-12-19,48,Adults (35-64),M,France,Hauts de Seine,Accessories,Bottles and Cages,Road Bottle Cage,17,3,9,91,51,142
2015-12-19,48,Adults (35-64),M,France,Hauts de Seine,Accessories,Bottles and Cages,Road Bottle Cage,29,3,9,156,87,243
2015-12-19,48,Adults (35-64),M,France,Hauts de Seine,Accessories,Bottles and Cages,Road Bottle Cage,18,3,9,97,54,151
2014-06-02,50,Adults (35-64),F,France,Loiret,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,69,56,125
2016-06-02,50,Adults (35-64),F,France,Loiret,Accessories,Bottles and Cages,Mountain Bottle Cage,16,4,10,78,64,142
2013-10-02,50,Adults (35-64),F,France,Val de Marne,Accessories,Bottles and Cages,Mountain Bottle Cage,3,4,10,12,12,24
2013-10-02,50,Adults (35-64),F,France,Val de Marne,Accessories,Bottles and Cages,Mountain Bottle Cage,26,4,10,101,104,205
2015-10-02,50,Adults (35-64),F,France,Val de Marne,Accessories,Bottles and Cages,Mountain Bottle Cage,2,4,10,8,8,16
2015-10-02,50,Adults (35-64),F,France,Val de Marne,Accessories,Bottles and Cages,Mountain Bottle Cage,27,4,10,105,108,213
2014-06-14,50,Adults (35-64),M,France,Seine (Paris),Accessories,Bottles and Cages,Mountain Bottle Cage,20,4,10,84,80,164
2014-06-14,50,Adults (35-64),M,France,Seine (Paris),Accessories,Bottles and Cages,Mountain Bottle Cage,22,4,10,92,88,180
2016-06-14,50,Adults (35-64),M,France,Seine (Paris),Accessories,Bottles and Cages,Mountain Bottle Cage,22,4,10,92,88,180
2016-06-14,50,Adults (35-64),M,France,Seine (Paris),Accessories,Bottles and Cages,Mountain Bottle Cage,24,4,10,101,96,197
2014-05-20,50,Adults (35-64),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,59,56,115
2014-05-20,50,Adults (35-64),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,36,34,70
2016-05-20,50,Adults (35-64),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,63,60,123
2016-05-20,50,Adults (35-64),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,38,36,74
2013-08-16,23,Youth (<25),M,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,35,30,65
2013-08-16,23,Youth (<25),M,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,24,20,44
2015-08-16,23,Youth (<25),M,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,28,24,52
2015-08-16,23,Youth (<25),M,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,24,20,44
2014-05-09,23,Youth (<25),F,France,Moselle,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,34,28,62
2016-05-09,23,Youth (<25),F,France,Moselle,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,26,22,48
2014-05-15,23,Youth (<25),F,France,Seine (Paris),Accessories,Bottles and Cages,Mountain Bottle Cage,27,4,10,113,108,221
2014-05-15,23,Youth (<25),F,France,Seine (Paris),Accessories,Bottles and Cages,Mountain Bottle Cage,26,4,10,109,104,213
2016-05-15,23,Youth (<25),F,France,Seine (Paris),Accessories,Bottles and Cages,Mountain Bottle Cage,25,4,10,105,100,205
2016-05-15,23,Youth (<25),F,France,Seine (Paris),Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,97,92,189
2014-01-11,23,Youth (<25),F,France,Hauts de Seine,Accessories,Bottles and Cages,Mountain Bottle Cage,3,4,10,16,12,28
2014-01-11,23,Youth (<25),F,France,Hauts de Seine,Accessories,Bottles and Cages,Mountain Bottle Cage,10,4,10,53,40,93
2016-01-11,23,Youth (<25),F,France,Hauts de Seine,Accessories,Bottles and Cages,Mountain Bottle Cage,1,4,10,5,4,9
2016-01-11,23,Youth (<25),F,France,Hauts de Seine,Accessories,Bottles and Cages,Mountain Bottle Cage,11,4,10,58,44,102
2013-12-14,23,Youth (<25),M,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
